 netid  |    concept     |       function       |      timestamp      | c  | t  
 mh509  | Strings        | Join                 | 02/18/2020 04:47:20 |  1 |  3
 mh509  | Strings        | Split                | 02/18/2020 04:47:20 |  0 |  3
 ia66   | Lists          | Adding               | 02/18/2020 04:47:57 |  6 |  6
 ia66   | Lists          | Appending            | 02/18/2020 04:47:57 |  7 |  7
 ia66   | Lists          | Pointers             | 02/18/2020 04:47:57 |  7 |  7
 ia66   | Math operators | Exponents            | 02/18/2020 04:50:00 |  3 |  3
 ia66   | Math operators | Floor Division       | 02/18/2020 04:50:00 |  3 |  3
 ia66   | Math operators | Mod                  | 02/18/2020 04:50:00 |  3 |  3
 daf46  | Strings        | Concatenation        | 02/18/2020 04:52:49 |  1 |  1
 daf46  | Strings        | Find                 | 02/18/2020 04:52:49 |  1 |  1
 daf46  | Strings        | Index/Slice          | 02/18/2020 04:52:49 |  1 |  1
 daf46  | Strings        | Join                 | 02/18/2020 04:52:49 |  1 |  1
 daf46  | Strings        | Split                | 02/18/2020 04:52:49 |  0 |  1
 mh509  | Strings        | Join                 | 02/18/2020 04:54:02 |  7 | 10
 mh509  | Strings        | Split                | 02/18/2020 04:54:02 | 10 | 10
 ia66   | Strings        | Concatenation        | 02/18/2020 04:54:56 |  2 |  2
 ia66   | Strings        | Find                 | 02/18/2020 04:54:56 |  2 |  2
 ia66   | Strings        | Index/Slice          | 02/18/2020 04:54:56 |  3 |  3
 ia66   | Strings        | Join                 | 02/18/2020 04:54:56 |  2 |  3
 ia66   | Strings        | Split                | 02/18/2020 04:54:56 |  1 |  3
 nkw13  | Strings        | Concatenation        | 02/18/2020 05:06:28 |  0 |  1
 nkw13  | Strings        | Find                 | 02/18/2020 05:06:28 |  1 |  1
 nkw13  | Strings        | Index/Slice          | 02/18/2020 05:06:28 |  1 |  1
 nkw13  | Strings        | Join                 | 02/18/2020 05:06:28 |  0 |  1
 nkw13  | Strings        | Split                | 02/18/2020 05:06:28 |  1 |  1
 cbw32  | Strings        | Concatenation        | 02/18/2020 05:08:52 |  1 |  1
 cbw32  | Strings        | Find                 | 02/18/2020 05:08:52 |  1 |  1
 cbw32  | Strings        | Index/Slice          | 02/18/2020 05:08:52 |  1 |  1
 cbw32  | Strings        | Join                 | 02/18/2020 05:08:52 |  1 |  1
 cbw32  | Strings        | Split                | 02/18/2020 05:08:52 |  1 |  2
 cbw32  | Strings        | Concatenation        | 02/18/2020 05:10:18 |  1 |  1
 cbw32  | Strings        | Join                 | 02/18/2020 05:10:18 |  2 |  2
 cbw32  | Strings        | Split                | 02/18/2020 05:10:18 |  0 |  2
 al404  | Lists          | Pointers             | 02/18/2020 05:24:50 |  8 | 10
 fn28   | Lists          | Adding               | 02/18/2020 05:39:52 |  1 |  1
 fn28   | Lists          | Appending            | 02/18/2020 05:39:52 |  1 |  2
 fn28   | Lists          | Pointers             | 02/18/2020 05:39:52 |  2 |  2
 bhj4   | Lists          | Adding               | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Lists          | Appending            | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Lists          | Pointers             | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Math operators | Exponents            | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Math operators | Floor Division       | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Math operators | Mod                  | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Strings        | Concatenation        | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Strings        | Find                 | 02/18/2020 05:41:57 |  0 |  2
 bhj4   | Strings        | Index/Slice          | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Strings        | Join                 | 02/18/2020 05:41:57 |  2 |  2
 bhj4   | Strings        | Split                | 02/18/2020 05:41:57 |  2 |  2
 nes35  | Strings        | Join                 | 02/18/2020 05:42:28 |  0 |  2
 nes35  | Strings        | Split                | 02/18/2020 05:42:28 |  0 |  3
 fn28   | Lists          | Appending            | 02/18/2020 05:43:01 |  5 |  5
 nes35  | Strings        | Join                 | 02/18/2020 05:43:57 |  1 |  2
 nes35  | Strings        | Split                | 02/18/2020 05:43:57 |  2 |  3
 fn28   | Lists          | Pointers             | 02/18/2020 05:45:57 |  5 |  5
 fn28   | Math operators | Exponents            | 02/18/2020 05:46:32 |  5 |  5
 fn28   | Math operators | Floor Division       | 02/18/2020 05:47:08 |  2 |  2
 fn28   | Math operators | Mod                  | 02/18/2020 05:47:08 |  3 |  3
 nes35  | Strings        | Index/Slice          | 02/18/2020 05:47:28 |  5 |  5
 fn28   | Strings        | Concatenation        | 02/18/2020 05:47:55 |  5 |  5
 fn28   | Strings        | Find                 | 02/18/2020 05:48:26 |  5 |  5
 nes35  | Lists          | Adding               | 02/18/2020 05:48:39 |  2 |  2
 nes35  | Lists          | Appending            | 02/18/2020 05:48:39 |  1 |  3
 fn28   | Strings        | Index/Slice          | 02/18/2020 05:49:05 |  5 |  5
 fn28   | Strings        | Index/Slice          | 02/18/2020 05:49:51 |  5 |  5
 fn28   | Strings        | Join                 | 02/18/2020 05:50:30 |  0 |  1
 bhj4   | Lists          | Adding               | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Lists          | Appending            | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Lists          | Pointers             | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Math operators | Exponents            | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Math operators | Floor Division       | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Math operators | Mod                  | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Strings        | Concatenation        | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Strings        | Find                 | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Strings        | Index/Slice          | 02/18/2020 05:55:59 |  2 |  2
 bhj4   | Strings        | Join                 | 02/18/2020 05:55:59 |  1 |  2
 bhj4   | Strings        | Split                | 02/18/2020 05:55:59 |  2 |  2
 fn28   | Strings        | Join                 | 02/18/2020 05:57:35 |  4 |  5
 fn28   | Strings        | Split                | 02/18/2020 05:59:53 |  5 |  5
 dm387  | Lists          | Adding               | 02/18/2020 06:04:31 |  1 |  1
 dm387  | Lists          | Appending            | 02/18/2020 06:04:31 |  1 |  1
 dm387  | Lists          | Pointers             | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Math operators | Exponents            | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Math operators | Floor Division       | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Math operators | Mod                  | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Strings        | Concatenation        | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Strings        | Find                 | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Strings        | Index/Slice          | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Strings        | Join                 | 02/18/2020 06:04:31 |  2 |  2
 dm387  | Strings        | Split                | 02/18/2020 06:04:31 |  0 |  2
 dm387  | Lists          | Adding               | 02/18/2020 06:04:32 |  1 |  1
 dm387  | Lists          | Appending            | 02/18/2020 06:04:32 |  1 |  1
 dm387  | Lists          | Pointers             | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Math operators | Exponents            | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Math operators | Floor Division       | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Math operators | Mod                  | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Strings        | Concatenation        | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Strings        | Find                 | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Strings        | Index/Slice          | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Strings        | Join                 | 02/18/2020 06:04:32 |  2 |  2
 dm387  | Strings        | Split                | 02/18/2020 06:04:32 |  0 |  2
 leo12  | Lists          | Adding               | 02/18/2020 06:07:11 |  3 |  3
 leo12  | Lists          | Appending            | 02/18/2020 06:07:11 |  1 |  3
 leo12  | Lists          | Pointers             | 02/18/2020 06:07:11 |  1 |  1
 leo12  | Math operators | Exponents            | 02/18/2020 06:09:54 |  1 |  1
 leo12  | Math operators | Floor Division       | 02/18/2020 06:09:54 |  2 |  2
 leo12  | Math operators | Mod                  | 02/18/2020 06:09:54 |  2 |  2
 leo12  | Strings        | Concatenation        | 02/18/2020 06:11:29 |  1 |  1
 leo12  | Strings        | Find                 | 02/18/2020 06:11:29 |  2 |  2
 leo12  | Strings        | Index/Slice          | 02/18/2020 06:11:29 |  2 |  2
 leo12  | Strings        | Join                 | 02/18/2020 06:13:35 |  1 |  2
 leo12  | Strings        | Split                | 02/18/2020 06:13:35 |  3 |  3
 dm387  | Lists          | Adding               | 02/18/2020 06:14:07 |  0 |  1
 dm387  | Lists          | Appending            | 02/18/2020 06:14:07 |  1 |  1
 dm387  | Lists          | Pointers             | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Math operators | Exponents            | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Math operators | Floor Division       | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Math operators | Mod                  | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Strings        | Concatenation        | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Strings        | Find                 | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Strings        | Index/Slice          | 02/18/2020 06:14:07 |  1 |  2
 dm387  | Strings        | Join                 | 02/18/2020 06:14:07 |  2 |  2
 dm387  | Strings        | Split                | 02/18/2020 06:14:07 |  2 |  2
 ibl3   | Lists          | Adding               | 02/18/2020 06:30:50 |  8 |  8
 ibl3   | Lists          | Appending            | 02/18/2020 06:32:44 |  2 |  2
 ibl3   | Lists          | Appending            | 02/18/2020 06:33:43 |  2 |  2
 ran19  | Lists          | Appending            | 02/18/2020 07:06:30 |  5 |  5
 nes35  | Strings        | Join                 | 02/18/2020 12:48:11 |  5 |  5
 nes35  | Strings        | Concatenation        | 02/18/2020 12:50:30 |  1 |  2
 nes35  | Strings        | Find                 | 02/18/2020 12:50:30 |  1 |  3
 nes35  | Strings        | Concatenation        | 02/18/2020 12:51:34 |  1 |  2
 nes35  | Strings        | Find                 | 02/18/2020 12:51:34 |  3 |  3
 feh7   | Lists          | Adding               | 02/18/2020 12:58:34 |  5 |  5
 feh7   | Lists          | Appending            | 02/18/2020 13:00:27 |  2 |  5
 feh7   | Lists          | Appending            | 02/18/2020 13:02:06 |  5 |  5
 feh7   | Lists          | Pointers             | 02/18/2020 13:06:18 |  5 |  5
 feh7   | Lists          | Pointers             | 02/18/2020 13:08:30 |  1 |  1
 feh7   | Math operators | Exponents            | 02/18/2020 13:09:46 |  5 |  5
 feh7   | Math operators | Floor Division       | 02/18/2020 13:10:30 |  5 |  5
 feh7   | Math operators | Mod                  | 02/18/2020 13:11:29 |  4 |  5
 feh7   | Strings        | Concatenation        | 02/18/2020 13:12:29 |  5 |  5
 feh7   | Strings        | Find                 | 02/18/2020 13:13:26 |  5 |  5
 feh7   | Strings        | Index/Slice          | 02/18/2020 13:14:25 |  5 |  5
 feh7   | Strings        | Join                 | 02/18/2020 13:15:10 |  4 |  5
 feh7   | Strings        | Split                | 02/18/2020 13:17:17 |  5 |  5
 lal62  | Lists          | Adding               | 02/18/2020 13:27:51 |  5 |  5
 ssc60  | Strings        | Split                | 02/18/2020 13:30:15 |  1 |  1
 lal62  | Lists          | Appending            | 02/18/2020 13:30:48 |  3 |  5
 arb122 | Lists          | Adding               | 02/18/2020 13:39:06 |  1 |  1
 arb122 | Lists          | Appending            | 02/18/2020 13:39:06 |  1 |  1
 arb122 | Lists          | Pointers             | 02/18/2020 13:39:06 |  0 |  1
 arb122 | Strings        | Concatenation        | 02/18/2020 13:39:06 |  1 |  1
 arb122 | Strings        | Find                 | 02/18/2020 13:39:06 |  0 |  1
 arb122 | Strings        | Index/Slice          | 02/18/2020 13:39:06 |  1 |  1
 arb122 | Strings        | Join                 | 02/18/2020 13:39:06 |  0 |  2
 arb122 | Strings        | Split                | 02/18/2020 13:39:06 |  2 |  2
 arb122 | Lists          | Adding               | 02/18/2020 13:43:48 |  1 |  1
 arb122 | Lists          | Appending            | 02/18/2020 13:43:48 |  1 |  1
 arb122 | Lists          | Pointers             | 02/18/2020 13:43:48 |  0 |  1
 arb122 | Strings        | Concatenation        | 02/18/2020 13:43:48 |  1 |  1
 arb122 | Strings        | Find                 | 02/18/2020 13:43:48 |  1 |  1
 arb122 | Strings        | Index/Slice          | 02/18/2020 13:43:48 |  1 |  1
 arb122 | Strings        | Join                 | 02/18/2020 13:43:48 |  1 |  2
 arb122 | Strings        | Split                | 02/18/2020 13:43:48 |  2 |  2
 lal62  | Lists          | Pointers             | 02/18/2020 13:47:14 |  4 |  5
 ran19  | Lists          | Adding               | 02/18/2020 14:00:44 |  0 |  5
 ran19  | Lists          | Adding               | 02/18/2020 14:01:52 |  5 |  5
 lal62  | Lists          | Pointers             | 02/18/2020 14:03:03 |  4 |  5
 ran19  | Lists          | Pointers             | 02/18/2020 14:04:46 |  3 |  5
 lal62  | Strings        | Concatenation        | 02/18/2020 14:05:33 |  3 |  5
 lal62  | Strings        | Find                 | 02/18/2020 14:08:08 |  5 |  5
 lal62  | Strings        | Index/Slice          | 02/18/2020 14:09:17 |  5 |  5
 aal44  | Strings        | Concatenation        | 02/18/2020 14:09:21 |  0 |  1
 aal44  | Strings        | Find                 | 02/18/2020 14:09:21 |  1 |  1
 aal44  | Strings        | Index/Slice          | 02/18/2020 14:09:21 |  1 |  1
 aal44  | Strings        | Join                 | 02/18/2020 14:09:21 |  0 |  1
 aal44  | Strings        | Split                | 02/18/2020 14:09:21 |  1 |  1
 lal62  | Strings        | Join                 | 02/18/2020 14:10:29 |  2 |  5
 lal62  | Strings        | Join                 | 02/18/2020 14:11:57 |  5 |  5
 lal62  | Strings        | Join                 | 02/18/2020 14:12:34 |  5 |  5
 aal44  | Strings        | Concatenation        | 02/18/2020 14:12:41 |  0 |  1
 aal44  | Strings        | Find                 | 02/18/2020 14:12:41 |  1 |  1
 aal44  | Strings        | Index/Slice          | 02/18/2020 14:12:41 |  1 |  1
 aal44  | Strings        | Join                 | 02/18/2020 14:12:41 |  1 |  1
 aal44  | Strings        | Split                | 02/18/2020 14:12:41 |  1 |  1
 lal62  | Strings        | Split                | 02/18/2020 14:15:06 |  5 |  5
 aal44  | Lists          | Appending            | 02/18/2020 14:15:53 |  1 |  1
 aal44  | Strings        | Concatenation        | 02/18/2020 14:15:53 |  1 |  1
 aal44  | Strings        | Index/Slice          | 02/18/2020 14:15:53 |  1 |  1
 aal44  | Strings        | Join                 | 02/18/2020 14:15:53 |  1 |  1
 aal44  | Strings        | Split                | 02/18/2020 14:15:53 |  1 |  1
 aal44  | Lists          | Appending            | 02/18/2020 14:20:36 |  1 |  1
 aal44  | Strings        | Concatenation        | 02/18/2020 14:20:36 |  1 |  1
 aal44  | Strings        | Index/Slice          | 02/18/2020 14:20:36 |  1 |  1
 aal44  | Strings        | Join                 | 02/18/2020 14:20:36 |  1 |  1
 aal44  | Strings        | Split                | 02/18/2020 14:20:36 |  1 |  1
 dcm54  | Lists          | Adding               | 02/18/2020 14:20:58 |  0 |  1
 dcm54  | Lists          | Appending            | 02/18/2020 14:20:58 |  0 |  1
 dcm54  | Lists          | Pointers             | 02/18/2020 14:20:58 |  1 |  2
 dcm54  | Math operators | Exponents            | 02/18/2020 14:20:58 |  2 |  2
 dcm54  | Math operators | Floor Division       | 02/18/2020 14:20:58 |  2 |  2
 dcm54  | Math operators | Mod                  | 02/18/2020 14:20:58 |  2 |  2
 dcm54  | Strings        | Concatenation        | 02/18/2020 14:20:58 |  1 |  2
 dcm54  | Strings        | Find                 | 02/18/2020 14:20:58 |  0 |  2
 dcm54  | Strings        | Index/Slice          | 02/18/2020 14:20:58 |  0 |  2
 dcm54  | Strings        | Join                 | 02/18/2020 14:20:58 |  0 |  2
 dcm54  | Strings        | Split                | 02/18/2020 14:20:58 |  0 |  2
 lal62  | Lists          | Pointers             | 02/18/2020 14:22:16 |  5 |  5
 akn21  | Lists          | Pointers             | 02/18/2020 14:46:43 |  2 |  2
 rlw69  | Lists          | Adding               | 02/18/2020 14:58:38 |  0 |  1
 rlw69  | Lists          | Appending            | 02/18/2020 14:58:38 |  1 |  1
 rlw69  | Lists          | Pointers             | 02/18/2020 14:58:38 |  2 |  2
 ssc60  | Lists          | Adding               | 02/18/2020 14:58:51 |  1 |  1
 ssc60  | Lists          | Appending            | 02/18/2020 14:58:51 |  1 |  1
 ssc60  | Lists          | Pointers             | 02/18/2020 14:58:51 |  1 |  1
 ssc60  | Math operators | Exponents            | 02/18/2020 14:58:51 |  1 |  1
 ssc60  | Math operators | Floor Division       | 02/18/2020 14:58:51 |  1 |  1
 ssc60  | Math operators | Mod                  | 02/18/2020 14:58:51 |  1 |  1
 lal62  | Lists          | Pointers             | 02/18/2020 15:07:50 |  1 |  1
 mem119 | Lists          | Adding               | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Lists          | Appending            | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Lists          | Pointers             | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Math operators | Exponents            | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Math operators | Floor Division       | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Math operators | Mod                  | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Strings        | Concatenation        | 02/18/2020 19:04:17 |  1 |  1
 mem119 | Strings        | Find                 | 02/18/2020 19:04:17 |  2 |  2
 mem119 | Strings        | Index/Slice          | 02/18/2020 19:04:17 |  2 |  2
 mem119 | Strings        | Join                 | 02/18/2020 19:04:17 |  1 |  2
 mem119 | Strings        | Split                | 02/18/2020 19:04:17 |  0 |  2
 as817  | Tuples         | Appending            | 03/06/2020 03:59:49 |  0 |  1
 as817  | Tuples         | Appending            | 03/06/2020 04:14:42 |  0 |  1
 as817  | Tuples         | Appending            | 03/06/2020 06:13:06 |  0 |  3
 as817  | Tuples         | Reassignment         | 03/06/2020 06:13:06 |  0 |  3
 as817  | While Loops    | Return/Print         | 03/06/2020 06:13:06 |  0 |  3
 as817  | Tuples         | Appending            | 03/06/2020 06:21:34 |  1 |  1
 as817  | Tuples         | Appending            | 03/06/2020 06:22:08 |  1 |  1
 as817  | Tuples         | Reassignment         | 03/06/2020 06:22:08 |  1 |  1
 as817  | While Loops    | Return/Print         | 03/06/2020 06:22:08 |  2 |  2
 as817  | Tuples         | Reassignment         | 03/06/2020 20:03:44 |  1 |  1
 bes41  | Tuples         | Appending            | 03/06/2020 20:06:53 |  5 |  5
 bes41  | Tuples         | Reassignment         | 03/06/2020 20:06:53 |  5 |  5
 bes41  | While Loops    | Return/Print         | 03/06/2020 20:06:53 |  4 |  5
 tgh16  | Tuples         | Appending            | 03/07/2020 17:57:56 |  4 |  4
 tgh16  | Tuples         | Reassignment         | 03/07/2020 17:57:56 |  3 |  4
 tgh16  | While Loops    | Return/Print         | 03/07/2020 17:57:56 |  4 |  4
 as817  | Sorting        | Key/Lambda Functions | 03/24/2020 19:35:00 |  1 |  1
 as817  | Math operators | Mod                  | 03/24/2020 19:45:58 |  1 |  1
 as817  | Sorting        | Key/Lambda Functions | 03/24/2020 20:00:21 |  1 |  1
 as817  | Strings        | Find                 | 03/24/2020 20:04:50 |  1 |  1
 ssc60  | Tuples         | Appending            | 03/29/2020 18:35:17 |  2 |  2
 ssc60  | Tuples         | Reassignment         | 03/29/2020 18:35:17 |  3 |  3
